profile_id,candidate_id,design_id,design_index,activity_pair,activity,partner_activity,topology,distance_a,doping,angle_deg,variant_id,selected_method,adsorption_energy_ev,activation_metric_ev,reaction_energy_ev,scan_energy_range_ev,frame_count,converged_frames,score,max_force_ev_per_a
e7823e90_catalase,e7823e90,x8,8,Catalase + Glutathione Peroxidase,Catalase,Glutathione Peroxidase,independent adjacent,8.8,N,135,x8_adjacent_d8.8_n_a135,GFN1 SCF fallback,0.2053890445904471,3.754351382450295,3.754351382450295,3.754351382450295,5,5,0.7705570951226042,0.0452776861062371
e7823e90_glutathione_peroxidase,e7823e90,x8,8,Catalase + Glutathione Peroxidase,Glutathione Peroxidase,Catalase,independent adjacent,8.8,N,135,x8_adjacent_d8.8_n_a135,GFN1 extended,0.6927616264561038,3.753744898532205,3.753744898532205,3.753744898532205,5,5,0.7705570951226042,0.0452776861062371
ec1fc219_glutathione_peroxidase,ec1fc219,x8,8,Glutathione Peroxidase + Oxidase,Glutathione Peroxidase,Oxidase,independent separated,12.0,N,135,x8_separated_d12.0_n_a135,GFN1 extended,2.39785332722613,0.4276444413089848,-0.4581892140122363,0.8858336553212212,5,5,0.6856936513620201,0.0445319554623031
ec1fc219_oxidase,ec1fc219,x8,8,Glutathione Peroxidase + Oxidase,Oxidase,Glutathione Peroxidase,independent separated,12.0,N,135,x8_separated_d12.0_n_a135,GFN2 deep,-1.1073984784268305,0.0,-5.015088336598183,5.290386602943272,5,5,0.6856936513620201,0.0445319554623031
fdf94907_oxidase,fdf94907,x8,8,Oxidase + Peroxidase,Oxidase,Peroxidase,independent adjacent,8.8,N,135,x8_adjacent_d8.8_n_a135,First pass,-0.7533694419430503,0.0,-0.4974541364249489,0.5903382859596604,5,5,0.7425385990968407,0.0439318728532364
fdf94907_peroxidase,fdf94907,x8,8,Oxidase + Peroxidase,Peroxidase,Oxidase,independent adjacent,8.8,N,135,x8_adjacent_d8.8_n_a135,GFN1 extended,0.097509716037166,1.3897396085994842,1.0237454676935158,1.3897396085994842,5,5,0.7425385990968407,0.0439318728532364
042041a3_glutathione_peroxidase,042041a3,x9,9,Glutathione Peroxidase + Oxidase,Glutathione Peroxidase,Oxidase,independent separated,13.0,NS,15,x9_separated_d13.0_ns_a15,GFN2 deep,2.374652698776572,0.4617258458229116,-3.494202612940171,3.9559284587630823,5,5,0.7246071187606817,0.0489499897212995
042041a3_oxidase,042041a3,x9,9,Glutathione Peroxidase + Oxidase,Oxidase,Glutathione Peroxidase,independent separated,13.0,NS,15,x9_separated_d13.0_ns_a15,First pass,-1.1254915695958516,0.0,-0.0938673968289549,0.3149343488121303,5,5,0.7246071187606817,0.0489499897212995
0b54c61a_glutathione_peroxidase,0b54c61a,x9,9,Glutathione Peroxidase + Peroxidase,Glutathione Peroxidase,Peroxidase,independent separated,13.0,NS,15,x9_separated_d13.0_ns_a15,GFN1 extended,2.56338587421169,3.4545529574015745,3.4545529574015745,9.348063760957302,5,5,0.7581283354886068,0.045975618639446
0b54c61a_peroxidase,0b54c61a,x9,9,Glutathione Peroxidase + Peroxidase,Peroxidase,Glutathione Peroxidase,independent separated,13.0,NS,15,x9_separated_d13.0_ns_a15,GFN1 SCF fallback,0.6176658711324308,0.7968330306885036,-2.770387400850268,3.567220431538772,5,5,0.7581283354886068,0.045975618639446
956589f6_oxidase,956589f6,x9,9,Oxidase + Peroxidase,Oxidase,Peroxidase,independent separated,13.0,NS,15,x9_separated_d13.0_ns_a15,GFN2 deep,-0.8699029039041761,0.0,-3.439784944493113,3.6995597768450352,5,5,0.7581283354886068,0.045975618639446
956589f6_peroxidase,956589f6,x9,9,Oxidase + Peroxidase,Peroxidase,Oxidase,independent separated,13.0,NS,15,x9_separated_d13.0_ns_a15,GFN1 SCF fallback,0.6176658711306118,0.7968425016897527,-2.8114031010136387,3.6082456027033913,5,5,0.7581283354886068,0.045975618639446
28e1d313_glutathione_peroxidase,28e1d313,x12,12,Glutathione Peroxidase + Oxidase,Glutathione Peroxidase,Oxidase,independent adjacent,6.2,N,105,x12_adjacent_d6.2_n_a105,GFN2 deep,1.7898026145680888,2.4953701544063733,0.3011547034702744,4.1938756016706975,5,5,0.7330025036998372,0.0462584044829098
28e1d313_oxidase,28e1d313,x12,12,Glutathione Peroxidase + Oxidase,Oxidase,Glutathione Peroxidase,independent adjacent,6.2,N,105,x12_adjacent_d6.2_n_a105,First pass,-0.8958769257301356,0.0,-0.2892959890991733,0.5067956751522615,5,5,0.7330025036998372,0.0462584044829098
2c7aacac_catalase,2c7aacac,x12,12,Catalase + Oxidase,Catalase,Oxidase,independent adjacent,6.2,N,105,x12_adjacent_d6.2_n_a105,GFN1 SCF fallback,0.1150612210512918,3.679167100859104,3.679167100859104,3.679167100859104,5,5,0.7708651024442542,0.0474276851029011
2c7aacac_oxidase,2c7aacac,x12,12,Catalase + Oxidase,Oxidase,Catalase,independent adjacent,6.2,N,105,x12_adjacent_d6.2_n_a105,First pass,-0.8903942557303708,0.0,-0.2973413591384997,0.5478142938113706,5,5,0.7708651024442542,0.0474276851029011
36b1c272_oxidase,36b1c272,x12,12,Oxidase + Peroxidase,Oxidase,Peroxidase,independent adjacent,6.2,N,105,x12_adjacent_d6.2_n_a105,First pass,-0.6465579294194868,0.0783535708428644,0.0783535708428644,0.3523437253556949,5,5,0.7362679116430233,0.0456204633735634
36b1c272_peroxidase,36b1c272,x12,12,Oxidase + Peroxidase,Peroxidase,Oxidase,independent adjacent,6.2,N,105,x12_adjacent_d6.2_n_a105,GFN1 SCF fallback,0.2673663185751138,2.277542730377263,2.277542730377263,2.277542730377263,5,5,0.7362679116430233,0.0456204633735634
5e70a71e_glucose_oxidase,5e70a71e,x12,12,Glucose Oxidase + Oxidase,Glucose Oxidase,Oxidase,independent separated,8.8,N,105,x12_separated_d8.8_n_a105,GFN1 SCF fallback,3.0308817228728917,0.0,-3.9925490168507167,4.703089958389683,5,5,0.7861101076701813,0.0390048386967315
5e70a71e_oxidase,5e70a71e,x12,12,Glucose Oxidase + Oxidase,Oxidase,Glucose Oxidase,independent separated,8.8,N,105,x12_separated_d8.8_n_a105,First pass,-1.0755716238168134,0.0,-0.7006374407569638,1.033592103941828,5,5,0.7861101076701813,0.0390048386967315
70a3aabf_glutathione_peroxidase,70a3aabf,x12,12,Glutathione Peroxidase + Peroxidase,Glutathione Peroxidase,Peroxidase,independent separated,8.8,N,105,x12_separated_d8.8_n_a105,GFN1 SCF fallback,1.645444967822641,3.804713492409064,0.2117022403144801,5.087226638339416,5,5,0.7790965683142885,0.0483842280897297
70a3aabf_peroxidase,70a3aabf,x12,12,Glutathione Peroxidase + Peroxidase,Peroxidase,Glutathione Peroxidase,independent separated,8.8,N,105,x12_separated_d8.8_n_a105,GFN2 deep,-0.3900168931277221,1.2425627244247153,-2.1061132503509725,3.348675974775688,5,5,0.7790965683142885,0.0483842280897297
86c9b42d_glutathione_peroxidase,86c9b42d,x12,12,Glutathione Peroxidase + Oxidase,Glutathione Peroxidase,Oxidase,independent separated,8.8,N,105,x12_separated_d8.8_n_a105,GFN2 deep,1.8428687993841777,2.944670619650424,-0.0530349494911206,3.774566820193286,5,5,0.7751991576771755,0.033960599508075
86c9b42d_oxidase,86c9b42d,x12,12,Glutathione Peroxidase + Oxidase,Oxidase,Glutathione Peroxidase,independent separated,8.8,N,105,x12_separated_d8.8_n_a105,First pass,-1.074897120645346,0.0,-0.7004226703938912,1.0313128343550488,5,5,0.7751991576771755,0.033960599508075
93feb5ab_glutathione_peroxidase,93feb5ab,x12,12,Glutathione Peroxidase + Peroxidase,Glutathione Peroxidase,Peroxidase,independent adjacent,6.2,N,105,x12_adjacent_d6.2_n_a105,GFN2 deep,1.795295473194983,2.6854148484981124,0.2884449716166273,4.370132809945062,5,5,0.7362679116430233,0.0456204633735634
93feb5ab_peroxidase,93feb5ab,x12,12,Glutathione Peroxidase + Peroxidase,Peroxidase,Glutathione Peroxidase,independent adjacent,6.2,N,105,x12_adjacent_d6.2_n_a105,GFN1 SCF fallback,0.2673663185751138,2.277525634268386,2.277525634268386,2.277525634268386,5,5,0.7362679116430233,0.0456204633735634
a9e31d5e_catalase,a9e31d5e,x12,12,Catalase + Glutathione Peroxidase,Catalase,Glutathione Peroxidase,independent adjacent,6.2,N,105,x12_adjacent_d6.2_n_a105,GFN1 SCF fallback,0.1150612210494728,3.6899835348085617,3.6899835348085617,3.6899835348085617,5,5,0.7708651024442542,0.0474276851029011
a9e31d5e_glutathione_peroxidase,a9e31d5e,x12,12,Catalase + Glutathione Peroxidase,Glutathione Peroxidase,Catalase,independent adjacent,6.2,N,105,x12_adjacent_d6.2_n_a105,GFN2 deep,0.8034872533289672,4.487289315538874,4.487289315538874,4.719079785540089,5,5,0.7708651024442542,0.0474276851029011
af170bb7_oxidase,af170bb7,x12,12,Oxidase + Peroxidase,Oxidase,Peroxidase,independent separated,8.8,N,105,x12_separated_d8.8_n_a105,GFN2 deep,0.0170584053862512,0.0,-1.980098871694736,1.980098871694736,5,5,0.7790965683142885,0.0483842280897297
af170bb7_peroxidase,af170bb7,x12,12,Oxidase + Peroxidase,Peroxidase,Oxidase,independent separated,8.8,N,105,x12_separated_d8.8_n_a105,GFN2 deep,-0.3900168931286316,1.2422433455940336,-2.1045560552238385,3.346799400817872,5,5,0.7790965683142885,0.0483842280897297
f6a53996_catalase,f6a53996,x12,12,Catalase + Peroxidase,Catalase,Peroxidase,independent adjacent,6.2,N,105,x12_adjacent_d6.2_n_a105,GFN1 SCF fallback,0.1125164875115842,3.9573959432918855,3.9573959432918855,3.9573959432918855,5,5,0.7686061435418896,0.0493679385411829
f6a53996_peroxidase,f6a53996,x12,12,Catalase + Peroxidase,Peroxidase,Catalase,independent adjacent,6.2,N,105,x12_adjacent_d6.2_n_a105,GFN1 SCF fallback,0.1257477360477423,2.0436817613940548,-0.8655761670402171,2.909257928434272,5,5,0.7686061435418896,0.0493679385411829
fe2778ad_glucose_oxidase,fe2778ad,x12,12,Glucose Oxidase + Glutathione Peroxidase,Glucose Oxidase,Glutathione Peroxidase,independent separated,8.8,N,105,x12_separated_d8.8_n_a105,GFN1 SCF fallback,3.0308817228719818,0.0,-3.9972791378504553,4.706536027912989,5,5,0.7861101076701813,0.0390048386967315
fe2778ad_glutathione_peroxidase,fe2778ad,x12,12,Glucose Oxidase + Glutathione Peroxidase,Glutathione Peroxidase,Glucose Oxidase,independent separated,8.8,N,105,x12_separated_d8.8_n_a105,GFN2 extended,1.5805035854186826,4.822635595593965,2.294615753785365,4.822635595593965,5,5,0.7861101076701813,0.0390048386967315
3379bb89_oxidase,3379bb89,x13,13,Oxidase + Peroxidase,Oxidase,Peroxidase,independent adjacent,7.0,S,135,x13_adjacent_d7.0_s_a135,GFN2 deep,-1.1983138732875886,0.0,-1.389645240052232,2.209508425893546,5,5,0.753472461229598,0.0430667671054679
3379bb89_peroxidase,3379bb89,x13,13,Oxidase + Peroxidase,Peroxidase,Oxidase,independent adjacent,7.0,S,135,x13_adjacent_d7.0_s_a135,GFN1 SCF fallback,1.2334747172762943,0.0,-1.5336478913923202,3.5598041867201573,5,5,0.753472461229598,0.0430667671054679
8296035a_glutathione_peroxidase,8296035a,x13,13,Glutathione Peroxidase + Peroxidase,Glutathione Peroxidase,Peroxidase,independent adjacent,7.0,S,135,x13_adjacent_d7.0_s_a135,GFN1 SCF fallback,2.626717130375255,3.002416089027065,2.712971754186583,3.002416089027065,5,5,0.753472461229598,0.0430667671054679
8296035a_peroxidase,8296035a,x13,13,Glutathione Peroxidase + Peroxidase,Peroxidase,Glutathione Peroxidase,independent adjacent,7.0,S,135,x13_adjacent_d7.0_s_a135,GFN1 SCF fallback,1.2334747172762943,0.0,-1.5344945508400087,3.560907074795523,5,5,0.753472461229598,0.0430667671054679
469b639c_glutathione_peroxidase,469b639c,x14,14,Glutathione Peroxidase + Peroxidase,Glutathione Peroxidase,Peroxidase,independent adjacent,7.4,NS,15,x14_adjacent_d7.4_ns_a15,GFN2 deep,2.6195273010698656,1.5243063403086126,-4.177288302060333,5.701594642368946,5,5,0.7270300521489487,0.0466324648413226
469b639c_peroxidase,469b639c,x14,14,Glutathione Peroxidase + Peroxidase,Peroxidase,Glutathione Peroxidase,independent adjacent,7.4,NS,15,x14_adjacent_d7.4_ns_a15,GFN1 SCF fallback,1.2132472436383068,0.0,-1.6891371409128624,1.968642072763032,5,5,0.7270300521489487,0.0466324648413226
60c3b8a7_glutathione_peroxidase,60c3b8a7,x14,14,Glutathione Peroxidase + Oxidase,Glutathione Peroxidase,Oxidase,independent separated,10.4,S,15,x14_separated_d10.4_s_a15,GFN2 deep,2.4915113629526786,0.0,-3.8222790114723466,4.514317885435048,5,5,0.7168413701931652,0.0482217424112602
60c3b8a7_oxidase,60c3b8a7,x14,14,Glutathione Peroxidase + Oxidase,Oxidase,Glutathione Peroxidase,independent separated,10.4,S,15,x14_separated_d10.4_s_a15,First pass,-0.8529700708913879,0.0,-0.9773354972530796,1.2076148208516315,5,5,0.7168413701931652,0.0482217424112602
84c6fc50_oxidase,84c6fc50,x14,14,Oxidase + Peroxidase,Oxidase,Peroxidase,independent adjacent,7.4,NS,15,x14_adjacent_d7.4_ns_a15,GFN2 deep,-0.9666619024756072,0.0,-3.4398186398639155,3.510209013341409,5,5,0.7270300521489487,0.0466324648413226
84c6fc50_peroxidase,84c6fc50,x14,14,Oxidase + Peroxidase,Peroxidase,Oxidase,independent adjacent,7.4,NS,15,x14_adjacent_d7.4_ns_a15,GFN1 SCF fallback,1.2132472436369426,0.0,-1.6882559676960227,1.9683749843297849,5,5,0.7270300521489487,0.0466324648413226
87785d3e_glucose_oxidase,87785d3e,x14,14,Glucose Oxidase + Glutathione Peroxidase,Glucose Oxidase,Glutathione Peroxidase,independent adjacent,7.4,NS,15,x14_adjacent_d7.4_ns_a15,GFN1 SCF fallback,3.0620220245423297,2.253892839637956,-3.2029532077394838,5.456846047377439,5,5,0.7717382000676738,0.0491911062102813
87785d3e_glutathione_peroxidase,87785d3e,x14,14,Glucose Oxidase + Glutathione Peroxidase,Glutathione Peroxidase,Glucose Oxidase,independent adjacent,7.4,NS,15,x14_adjacent_d7.4_ns_a15,GFN2 deep,2.2839851514668226,0.0,-2.4868865140670096,5.081619936496281,5,5,0.7717382000676738,0.0491911062102813
a465dd19_glutathione_peroxidase,a465dd19,x14,14,Glutathione Peroxidase + Oxidase,Glutathione Peroxidase,Oxidase,independent adjacent,7.4,NS,15,x14_adjacent_d7.4_ns_a15,GFN2 deep,2.6179433340616924,0.6665178071070841,-2.729311082717686,3.39582888982477,5,5,0.7542325842980877,0.0498908469440307
a465dd19_oxidase,a465dd19,x14,14,Glutathione Peroxidase + Oxidase,Oxidase,Glutathione Peroxidase,independent adjacent,7.4,NS,15,x14_adjacent_d7.4_ns_a15,First pass,-0.707951266559121,0.0,-0.1271687166131414,0.3273305529564823,5,5,0.7542325842980877,0.0498908469440307
f070549b_glucose_oxidase,f070549b,x14,14,Glucose Oxidase + Oxidase,Glucose Oxidase,Oxidase,independent adjacent,7.4,NS,15,x14_adjacent_d7.4_ns_a15,GFN1 SCF fallback,3.0620220245427845,2.253882156185682,-3.204394484947443,5.458276641133125,5,5,0.7717382000676738,0.0491911062102813
f070549b_oxidase,f070549b,x14,14,Glucose Oxidase + Oxidase,Oxidase,Glucose Oxidase,independent adjacent,7.4,NS,15,x14_adjacent_d7.4_ns_a15,First pass,-0.7043344871394766,0.0,-0.1347416042312943,0.3911855965088762,5,5,0.7717382000676738,0.0491911062102813
023f943c_catalase,023f943c,x15,15,Catalase + Peroxidase,Catalase,Peroxidase,independent separated,11.4,N,45,x15_separated_d11.4_n_a45,GFN1 SCF fallback,0.1326502233105202,3.387598799112311,3.387598799112311,3.387598799112311,5,5,0.7213681534018941,0.0496644291469345
023f943c_peroxidase,023f943c,x15,15,Catalase + Peroxidase,Peroxidase,Catalase,independent separated,11.4,N,45,x15_separated_d11.4_n_a45,GFN1 SCF fallback,0.3858211686920185,1.321820766484052,-1.987382862628692,3.309203629112744,5,5,0.7213681534018941,0.0496644291469345
14a1b2af_glutathione_peroxidase,14a1b2af,x15,15,Glutathione Peroxidase + Oxidase,Glutathione Peroxidase,Oxidase,independent separated,11.4,N,45,x15_separated_d11.4_n_a45,GFN2 deep,1.4843638756892688,2.455499345589488,2.455499345589488,3.111081724888209,5,5,0.6999556574880993,0.0452532368876737
14a1b2af_oxidase,14a1b2af,x15,15,Glutathione Peroxidase + Oxidase,Oxidase,Glutathione Peroxidase,independent separated,11.4,N,45,x15_separated_d11.4_n_a45,First pass,-0.650657579304152,0.3443760923651098,0.3443760923651098,0.5160953175186478,5,5,0.6999556574880993,0.0452532368876737
4a58a8b0_glutathione_peroxidase,4a58a8b0,x15,15,Glutathione Peroxidase + Peroxidase,Glutathione Peroxidase,Peroxidase,independent separated,11.4,N,45,x15_separated_d11.4_n_a45,GFN2 deep,1.4843533543107696,2.4592597296514214,2.4592597296514214,3.1090167436977936,5,5,0.6951393711521029,0.0498898590767119
4a58a8b0_peroxidase,4a58a8b0,x15,15,Glutathione Peroxidase + Peroxidase,Peroxidase,Glutathione Peroxidase,independent separated,11.4,N,45,x15_separated_d11.4_n_a45,GFN1 SCF fallback,0.3849576959210026,1.318875297586601,-1.9855040038064544,3.304379301393056,5,5,0.6951393711521029,0.0498898590767119
c99c7536_oxidase,c99c7536,x15,15,Oxidase + Peroxidase,Oxidase,Peroxidase,independent separated,11.4,N,45,x15_separated_d11.4_n_a45,First pass,1.016873740095889,0.0,-0.0758733815355299,0.2736748806873947,5,5,0.6951393711521029,0.0498898590767119
c99c7536_peroxidase,c99c7536,x15,15,Oxidase + Peroxidase,Peroxidase,Oxidase,independent separated,11.4,N,45,x15_separated_d11.4_n_a45,GFN1 SCF fallback,0.3849576959260048,1.3187897387324483,-1.9851436934313824,3.3039334321638307,5,5,0.6951393711521029,0.0498898590767119
1147bd17_glutathione_peroxidase,1147bd17,x16,16,Glutathione Peroxidase + Peroxidase,Glutathione Peroxidase,Peroxidase,independent adjacent,8.8,N,75,x16_adjacent_d8.8_n_a75,GFN2 deep,1.7125840104267809,2.435178818717759,-1.2273899091278508,3.782341835035368,5,5,0.779642814544885,0.0391047187442731
1147bd17_peroxidase,1147bd17,x16,16,Glutathione Peroxidase + Peroxidase,Peroxidase,Glutathione Peroxidase,independent adjacent,8.8,N,75,x16_adjacent_d8.8_n_a75,GFN1 SCF fallback,0.5358657673104972,0.9888885952327656,-4.590019633150405,5.57890822838317,5,5,0.779642814544885,0.0391047187442731
33a6ea13_catalase,33a6ea13,x16,16,Catalase + Glutathione Peroxidase,Catalase,Glutathione Peroxidase,independent separated,12.0,N,75,x16_separated_d12.0_n_a75,GFN1 SCF fallback,0.291500777100282,2.787662551532776,2.787662551532776,2.787662551532776,5,5,0.7563008113436678,0.0469176480076517
33a6ea13_glutathione_peroxidase,33a6ea13,x16,16,Catalase + Glutathione Peroxidase,Glutathione Peroxidase,Catalase,independent separated,12.0,N,75,x16_separated_d12.0_n_a75,GFN2 deep,1.011248765023538,4.724167986478278,4.724167986478278,4.724167986478278,5,5,0.7563008113436678,0.0469176480076517
7c1572c8_glutathione_peroxidase,7c1572c8,x16,16,Glutathione Peroxidase + Oxidase,Glutathione Peroxidase,Oxidase,independent adjacent,8.8,N,75,x16_adjacent_d8.8_n_a75,GFN1 extended,1.7063884363124089,2.6498022622354256,1.571826647576927,5.1468985601650274,5,5,0.7751575607639989,0.0472200086112643
7c1572c8_oxidase,7c1572c8,x16,16,Glutathione Peroxidase + Oxidase,Oxidase,Glutathione Peroxidase,independent adjacent,8.8,N,75,x16_adjacent_d8.8_n_a75,GFN2 deep,-0.0282158636441636,0.0,-3.4170215998433378,3.4170215998433378,5,5,0.7751575607639989,0.0472200086112643
937196b3_catalase,937196b3,x16,16,Catalase + Oxidase,Catalase,Oxidase,independent separated,12.0,N,75,x16_separated_d12.0_n_a75,GFN1 SCF fallback,0.2915007770998272,2.787195141749635,2.787195141749635,2.787195141749635,5,5,0.7563008113436678,0.0469176480076517
937196b3_oxidase,937196b3,x16,16,Catalase + Oxidase,Oxidase,Catalase,independent separated,12.0,N,75,x16_separated_d12.0_n_a75,First pass,-0.8218743579573129,0.2271723763669797,0.2271723763669797,0.2739642216497486,5,5,0.7563008113436678,0.0469176480076517
aad1192f_glucose_oxidase,aad1192f,x16,16,Glucose Oxidase + Glutathione Peroxidase,Glucose Oxidase,Glutathione Peroxidase,independent adjacent,8.8,N,75,x16_adjacent_d8.8_n_a75,GFN1 extended,0.8144940125821449,0.0,-3.071883922911184,3.071883922911184,5,5,0.7820164393005788,0.0495856411773396
aad1192f_glutathione_peroxidase,aad1192f,x16,16,Glucose Oxidase + Glutathione Peroxidase,Glutathione Peroxidase,Glucose Oxidase,independent adjacent,8.8,N,75,x16_adjacent_d8.8_n_a75,GFN2 deep,1.8133323726738129,3.391605473533673,3.391605473533673,5.18762348218479,5,5,0.7820164393005788,0.0495856411773396
d0ee8b98_oxidase,d0ee8b98,x16,16,Oxidase + Peroxidase,Oxidase,Peroxidase,independent adjacent,8.8,N,75,x16_adjacent_d8.8_n_a75,First pass,-1.0484193904576389,0.0,-0.693753644048229,1.00176084447412,5,5,0.779642814544885,0.0391047187442731
d0ee8b98_peroxidase,d0ee8b98,x16,16,Oxidase + Peroxidase,Peroxidase,Oxidase,independent adjacent,8.8,N,75,x16_adjacent_d8.8_n_a75,GFN1 SCF fallback,0.5358657673077687,0.9888918521942288,-4.59412558383201,5.583017436026239,5,5,0.779642814544885,0.0391047187442731
d3b8fed5_glutathione_peroxidase,d3b8fed5,x16,16,Glutathione Peroxidase + Oxidase,Glutathione Peroxidase,Oxidase,independent separated,12.0,N,75,x16_separated_d12.0_n_a75,GFN2 deep,1.972427246791085,0.0,-4.310763684559788,4.310763684559788,5,5,0.7117523110621027,0.0475780214882089
d3b8fed5_oxidase,d3b8fed5,x16,16,Glutathione Peroxidase + Oxidase,Oxidase,Glutathione Peroxidase,independent separated,12.0,N,75,x16_separated_d12.0_n_a75,GFN2 deep,-0.8221742484970491,0.115967207045287,-1.6189450195247446,1.9005264965921924,5,5,0.7117523110621027,0.0475780214882089
ff87b8d1_glucose_oxidase,ff87b8d1,x16,16,Glucose Oxidase + Oxidase,Glucose Oxidase,Oxidase,independent adjacent,8.8,N,75,x16_adjacent_d8.8_n_a75,GFN1 extended,0.8144940125830544,0.0,-3.060466580081993,3.060466580081993,5,5,0.7820164393005788,0.0495856411773396
ff87b8d1_oxidase,ff87b8d1,x16,16,Glucose Oxidase + Oxidase,Oxidase,Glucose Oxidase,independent adjacent,8.8,N,75,x16_adjacent_d8.8_n_a75,GFN2 deep,-0.0269748151445128,0.0,-3.4392489640599706,3.4392489640599706,5,5,0.7820164393005788,0.0495856411773396
324f14f5_glutathione_peroxidase,324f14f5,x17,17,Glutathione Peroxidase + Peroxidase,Glutathione Peroxidase,Peroxidase,independent separated,13.0,NS,105,x17_separated_d13.0_ns_a105,GFN2 deep,3.1430475070219472,3.4298555222812865,3.4298555222812865,3.4298555222812865,5,5,0.7610213236926583,0.0400481082038799
